"NR"	"Country"	"Gender"	"Age"	"LiveArea"	"Car"	"Bedroom"	"Travel"	"Computer"	"Wealth"	"ZPop"	"ZLike"	"SE"	"DASS"	"Depress"	"Anxiety"	"Stress"	"PopSelf"	"LikeSelf"	"Tobacco1"	"Tobacco2"	"Tobacco3"	"Tobacco4"	"Tobacco5"	"Alcohol1"	"Alcohol2"	"Alcohol3"	"Alcohol4"	"Drugs1"	"Drugs2"	"Drugs3"	"Drugs4"	"Sex1"	"Sex2"	"Sex3"	"Sex4"	"Sex5"	"Sex7"	"Sex8"	"Aggro1"	"Aggro2"	"Zfriend"	"Zattrac"	"Zcheers"	"Zhelpful"	"Zsports"	"Zwell"	"Znice"	"Zleader"	"Ztough"	"Zexclude"	"Zbullies"	"Zgossips"	"Zmean"	"ZSex3"	"ZSex4"	"ZTob3"	"ZTob4"	"ZAlc3"	"ZAlc4"	"ZMar1"	"AvrSex"	"AvrTob"	"AvrAlc"	"risksum"
"217"	24	"Austria"	"Female"	17	"Small town"	"Two or more"	"Yes"	"Twice"	"More than two"	"Very well off"	0.718524347532448	-0.308035451955451	3	1.23809523809524	1	1.14285714285714	1.57142857142857	"4"	"4"	"Yes"	"13 or 14 years old"	"0 days"	"I did not smoke"	1	"40 to 99 days"	"11 or 12 years old"	"6 to 9 days"	"0 days"	"20 to 39 times"	"9 or 10 years old"	"0 times"	"0 times"	"Yes"	4	3	"1 person"	0	"No"	0	"1 time"	"0 times"	-0.476828013819628	4.48117593836935	2.56159233730852	2.26538010477954	-0.595889594158644	1.7136340454168	2.42366442693256	0.832693016407889	-0.58404550758445	0.0234678302423121	-0.0294232616965737	2.59554092220423	-0.624798484598986	1.77245197051425	0.978035771183899	-0.547869962242889	-0.609377217664477	0.887096838434889	-0.985924441899172	2.30424560639978	1.37524387084907	-0.578623589953683	-0.0494138017321417	3.05145208556303
"218"	6	NA	"Female"	16	"Urban"	"Two or more"	"Yes"	"Twice"	"Two"	"Quite well off"	-0.200941888137767	0.217242139733273	3.2	1.23809523809524	1.14285714285714	1.14285714285714	1.42857142857143	"5"	"Almost everybody"	"Yes"	"11 or 12 years old"	"0 days"	"I did not smoke"	0	"40 to 99 days"	"11 or 12 years old"	"10 to 19 days"	"0 days"	"0 times"	"never"	"0 times"	"0 times"	"No"	0	0	"Not during the past 3 months"	NA	"No"	0	"0 times"	"0 times"	0.960278567282685	-0.75037528148458	0.182170409035952	0.782600559015692	-0.794237533862234	0.437021469548482	0.737162833209936	0.0497445491996088	-0.328141638228316	-0.706687127794044	-0.495073771488337	-0.8304547985374	-0.470100494722268	-0.601262712649585	-0.628169316451447	-0.547869962242889	-0.609377217664477	1.69391341999784	-0.985924441899172	-0.541969755678248	-0.614716014550516	-0.578623589953683	0.353994489049335	-1.38131487113311
"219"	1	"Austria"	"Male"	18	"Urban"	"One"	"Yes"	"Not at all"	"Two"	"Average"	0.193256510995069	1.21096644525592	3.3	1.19047619047619	1	1.57142857142857	1	NA	NA	"Yes"	"8 years old or younger"	"1 or 2 days"	"Less than 1"	0	"40 to 99 days"	"9 or 10 years old"	"10 to 19 days"	"0 days"	"10 to 19 times"	"8 years old or younger"	"1 or 2 times"	"0 times"	"No"	0	0	"Not during the past 3 months"	NA	"No"	0	"0 times"	"0 times"	3.88274239824555	-0.238239733432295	0.450752299698065	0.347598005495273	-0.595889594158644	-0.603392269512958	1.59417499739415	-0.0861406568697816	-0.58404550758445	0.0234678302423121	-0.500195448841752	-0.157740056045561	0.174943575687716	-0.601262712649585	-0.628169316451447	-0.00937674752004937	0.0759563670743256	1.69391341999784	-0.985924441899172	1.59269176588027	-0.614716014550516	0.0332898097771381	0.353994489049335	1.36526005015623
"220"	2	"Austria"	"Male"	17	"Rural"	"Two or more"	"Yes"	"Not at all"	"More than two"	"Quite well off"	0.234445571964881	1.72776709944268	3.4	1.61904761904762	1.14285714285714	1.71428571428571	2	"3"	"4"	"No"	"never"	"0 days"	"I did not smoke"	0	"40 to 99 days"	"9 or 10 years old"	"1 or 2 days"	"1 day"	"0 times"	"never"	"0 times"	"0 times"	"No"	0	0	"Not during the past 3 months"	NA	"No"	0	"2 or 3 times"	"0 times"	2.04382831697831	-0.347956786030331	0.0711532719556761	2.22398919649533	-0.762431191736003	1.11239315210022	1.98622884593352	3.09944937614761	-0.399683073717326	-0.435770406107013	-0.349127157293583	-0.452477791810034	0.345650564910142	-0.601262712649585	-0.628169316451447	-0.547869962242889	-0.609377217664477	-0.726536324691018	-0.28268983997817	-0.541969755678248	-0.614716014550516	-0.578623589953683	-0.504613082334594	-2.23992244251704
"221"	18	"Austria"	"Male"	17	"Rural"	"One"	"Yes"	"Once"	"More than two"	"Quite well off"	-0.316369578315501	-0.536532343086884	3.1	1.47619047619048	1.28571428571429	1.42857142857143	1.71428571428571	"4"	"Almost everybody"	"Yes"	"9 or 10 years old"	"0 days"	"I did not smoke"	0	"40 to 99 days"	"9 or 10 years old"	"1 or 2 days"	"1 day"	"3 to 9 times"	"9 or 10 years old"	"0 times"	"0 times"	"No"	0	0	"Not during the past 3 months"	NA	"No"	0	"0 times"	"0 times"	-0.30640641652278	-0.415969083557351	-0.26104829840322	-1.3094267983152	-0.609074469763015	-0.668099553023691	-1.10436686305969	-0.628186302242455	-0.639238666993926	-0.643650304346789	-0.460646417495262	-0.577350269189626	-0.446013664183957	-0.601262712649585	-0.628169316451447	-0.547869962242889	-0.609377217664477	-0.726536324691018	-0.28268983997817	0.881137925360765	-0.614716014550516	-0.578623589953683	-0.504613082334594	-0.816814761478028
"222"	21	"Austria"	"Male"	16	"Suburban"	"Two or more"	"Yes"	"Twice"	"More than two"	"Average"	-0.667859795018724	0.188644187349281	3.3	1.57142857142857	2.28571428571429	1.14285714285714	1.28571428571429	"2"	"4"	"Yes"	"9 or 10 years old"	"0 days"	"I did not smoke"	0	"40 to 99 days"	"9 or 10 years old"	"1 or 2 days"	"1 day"	"0 times"	"never"	"0 times"	"0 times"	"No"	0	0	"Not during the past 3 months"	NA	"No"	0	"0 times"	"0 times"	0.183714904896926	-0.561475722912579	-0.752191732102862	-0.432989047105286	-0.936885786455258	-0.764770292068902	-0.622709584130509	-0.66168020389668	-0.629288243725152	-0.435770406107013	-0.349127157293583	-0.452477791810034	0.0345650564910142	-0.601262712649585	-0.628169316451447	-0.547869962242889	-0.609377217664477	-0.726536324691018	-0.28268983997817	-0.541969755678248	-0.614716014550516	-0.578623589953683	-0.504613082334594	-2.23992244251704
"223"	23	NA	"Female"	15	"Rural"	"One"	"Yes"	"Not at all"	"More than two"	"Quite well off"	-0.941211340695676	-0.738116521481324	3	1.66666666666667	2	1.28571428571429	1.71428571428571	"Almost nobody"	"6"	"Yes"	"15 or 16 years old"	"0 days"	"I did not smoke"	0	"40 to 99 days"	"11 or 12 years old"	"1 or 2 days"	"1 day"	"0 times"	"never"	"0 times"	"0 times"	"Yes"	5	1	"1 person"	0	"Yes"	3	"2 or 3 times"	"0 times"	-0.904534033733291	-0.497879335403746	-0.73398089645635	-0.155047786005345	-0.125032893871783	-0.684922457858912	0.142301787243064	-0.658183577823022	-1.6723460039951	-0.823457462034817	-0.70531347338159	-0.826208625877331	-0.71366079439908	0.189975515071693	0.978035771183899	-0.547869962242889	-0.609377217664477	-0.726536324691018	-0.28268983997817	-0.541969755678248	0.584005643127796	-0.578623589953683	-0.504613082334594	-1.04120078483873
"224"	2	NA	"Male"	16	"Rural"	"Two or more"	"Yes"	"More than twice"	"Two"	"Quite well off"	-1.74661194707124	-0.617585198793023	3.1	2.95238095238095	3.42857142857143	3.14285714285714	2.28571428571429	"2"	"3"	"Yes"	"11 or 12 years old"	"1 or 2 days"	"2 to 5 cigarettes per day"	0	"40 to 99 days"	"15 or 16 years old"	"1 or 2 days"	"1 day"	"1 or 2 times"	"9 or 10 years old"	"0 times"	"0 times"	"No"	0	0	"Not during the past 3 months"	NA	"Yes"	3	"4 or 5 times"	"1 times"	-1.23268127090621	-0.891114543650829	-0.77746025264604	0.530223491467884	-0.513683037244461	-0.628592803098779	-0.0986739107584966	0.135341739430983	-0.64055549300373	-0.406694129710582	-0.72379948184049	-0.380286806970154	-0.569396410221794	-0.601262712649585	-0.628169316451447	-0.00937674752004937	1.44662353655193	-0.726536324691018	-0.28268983997817	0.169584084841258	-0.614716014550516	0.71862339451594	-0.504613082334594	-0.231121617527911
"225"	18	"Austria"	"Male"	16	"Urban"	"One"	"Yes"	"Twice"	"More than two"	"Quite well off"	0.805604170780809	0.791476991181917	3.9	1	1	1	1	"5"	"5"	"Yes"	"9 or 10 years old"	"1 or 2 days"	"Less than 1"	2	"40 to 99 days"	"11 or 12 years old"	"1 or 2 days"	"1 day"	"10 to 19 times"	"11 or 12 years old"	"0 times"	"0 times"	"No"	0	0	"Not during the past 3 months"	NA	NA	NA	"1 time"	"0 times"	0.845877390594781	-0.414170675911168	-0.594093185454257	-0.243800431443776	0.733729306332729	-0.603009767234165	-0.0751377709303147	-0.17939172866304	-0.31636247433648	0	1.31597952876986	-0.54870059202587	-0.758871876420977	-0.601262712649585	-0.628169316451447	-0.00937674752004937	0.0759563670743256	-0.726536324691018	-0.28268983997817	1.59269176588027	-0.614716014550516	0.0332898097771381	-0.504613082334594	0.5066524787723
"226"	22	"Austria"	"Female"	17	"Suburban"	"Two or more"	"Yes"	"Twice"	"More than two"	"Quite well off"	0.577496946365306	0.693047542457113	3.5	1.14285714285714	1.28571428571429	1	1.14285714285714	"4"	"6"	"Yes"	"9 or 10 years old"	"1 or 2 days"	"2 to 5 cigarettes per day"	0	"40 to 99 days"	"9 or 10 years old"	"1 or 2 days"	"1 day"	"1 or 2 times"	"9 or 10 years old"	"0 times"	"0 times"	"Yes"	3	1	"1 person"	0	"Yes"	3	"0 times"	"0 times"	-0.30640641652278	1.97364054538913	-0.26104829840322	0.145491866479466	-0.609074469763015	-0.411138186476118	-0.368122287686563	-0.628186302242455	0.370085544049115	-0.643650304346789	-0.460646417495262	-0.577350269189626	-0.446013664183957	0.189975515071693	0.978035771183899	-0.00937674752004937	1.44662353655193	-0.726536324691018	-0.28268983997817	0.169584084841258	0.584005643127796	0.71862339451594	-0.504613082334594	0.967600040150401
"227"	8	NA	"Female"	16	"Rural"	"One"	"Yes"	"Twice"	"Two"	"Average"	0.148780982182046	-0.110650041650407	2.5	2.23809523809524	2	1.42857142857143	3.28571428571429	"3"	"6"	"Yes"	"9 or 10 years old"	"3 to 5 days"	"1 cigarette per day"	0	"40 to 99 days"	"13 or 14 years old"	"1 or 2 days"	"1 day"	"0 times"	"never"	"0 times"	"0 times"	"Yes"	3	2	NA	1	"No"	0	"1 time"	"0 times"	0.655681527077772	-0.0685472725885252	-0.19436506316151	-0.662779364334854	-0.513683037244461	-0.628592803098779	-0.690717375309475	-0.351888522520556	1.13329048762198	-0.406694129710582	1.57532828400577	1.08653373420044	0.321832753603623	0.981213742792972	NA	0.52911646720279	0.761289951813128	-0.726536324691018	-0.28268983997817	-0.541969755678248	NA	0.645203209507959	-0.504613082334594	NA
"228"	7	"Austria"	"Male"	18	"Suburban"	"Two or more"	"Yes"	"Not at all"	"More than two"	"Average"	0.345590822547035	0.424527738425348	3.5	1.04761904761905	1	1.14285714285714	1	"2"	"Almost everybody"	"Yes"	"9 or 10 years old"	"All 30 days"	"2 to 5 cigarettes per day"	1	"40 to 99 days"	"9 or 10 years old"	"1 or 2 days"	"1 day"	"40 or more times"	"9 or 10 years old"	"3 to 9 times"	"1 or 2 times"	"Yes"	1	1	"1 person"	0	"Yes"	1	"1 time"	"0 times"	0.353416933012719	-0.748058188366317	-0.0176424591279392	-0.149707021320226	0.03651831526743	-0.870318375722259	1.47211288507606	0.0117060047849091	-0.277553508552948	-0.530257949187039	-0.0306392315479455	-0.506320237577621	0.315009460269908	0.189975515071693	0.978035771183899	2.68308932609415	1.44662353655193	-0.726536324691018	-0.28268983997817	3.01579944691928	0.584005643127796	2.06485643132304	-0.504613082334594	5.16004843903552
"229"	6	"Austria"	"Male"	16	"Rural"	"Two or more"	"Yes"	"Once"	"More than two"	"Very well off"	-0.0347221024946554	-0.435845589157963	4	1.28571428571429	1.14285714285714	1.14285714285714	1.57142857142857	"4"	"6"	"No"	"never"	"0 days"	"I did not smoke"	0	"40 to 99 days"	"9 or 10 years old"	"3 to 5 days"	"1 day"	"0 times"	"never"	"0 times"	NA	"No"	0	0	"Not during the past 3 months"	NA	NA	NA	"0 times"	"0 times"	-0.436322899130201	-0.561475722912579	-0.477743397416683	-0.964384695825409	0.982114755456546	-0.57705394765199	-0.912591631915402	-0.66168020389668	-0.170077903709501	0.0167604002348851	-0.349127157293583	-0.452477791810034	-0.587605960347241	-0.601262712649585	-0.628169316451447	-0.547869962242889	-0.609377217664477	0.0802802568719356	-0.28268983997817	-0.541969755678248	-0.614716014550516	-0.578623589953683	-0.101204791553117	-1.83651415173556
"230"	10	"Austria"	"Female"	16	"Urban"	"One"	"Yes"	"Twice"	"More than two"	"Quite well off"	-0.164371293428584	0.740769997677253	3.3	1.2	1.14285714285714	1	1.42857142857143	"5"	"5"	"No"	"never"	"0 days"	"I did not smoke"	0	"40 to 99 days"	"11 or 12 years old"	"3 to 5 days"	"1 day"	"0 times"	"never"	"0 times"	NA	"Yes"	2	1	"1 person"	0	"No"	0	"0 times"	"0 times"	1.2094336065096	-0.396709625661418	2.51638914699449	2.71080973286576	0.147036616676897	0.710808411092744	3.42857836876761	3.8756008587846	-0.731413457453147	-0.493394556860665	-0.608390041232258	0.0120507003146626	-0.581066098952238	0.189975515071693	0.978035771183899	-0.547869962242889	-0.609377217664477	0.0802802568719356	-0.28268983997817	-0.541969755678248	0.584005643127796	-0.578623589953683	-0.101204791553117	-0.637792494057252
"231"	10	NA	"Male"	16	"Rural"	"Two or more"	"Yes"	"Once"	"More than two"	"Quite well off"	0.683948188565471	1.2216617199537	3	1.71428571428571	1.85714285714286	1.14285714285714	2.14285714285714	"4"	"6"	"Yes"	"11 or 12 years old"	"0 days"	"I did not smoke"	0	"40 to 99 days"	"13 or 14 years old"	"3 to 5 days"	"1 day"	"1 or 2 times"	"9 or 10 years old"	"0 times"	"0 times"	"No"	0	0	"Not during the past 3 months"	NA	"No"	0	"1 time"	"0 times"	0.617213399848367	-0.301007430071774	-0.479339350438075	-0.267863565792738	-0.143245358644049	0.416772909837759	-0.753016461685617	-0.618296366917259	1.18547147787487	-0.754870341052729	0.0403600023925411	-0.491701275459422	-0.593732909952238	-0.601262712649585	-0.628169316451447	-0.547869962242889	-0.609377217664477	0.0802802568719356	-0.28268983997817	0.169584084841258	-0.614716014550516	-0.578623589953683	-0.101204791553117	-1.12496031121606
"232"	12	NA	"Male"	16	"Small town"	"Two or more"	"Yes"	"Once"	"Two"	"Quite well off"	-1.19620372421942	-0.393869508414111	2.5	1.80952380952381	1.42857142857143	1.42857142857143	2.57142857142857	"6"	"4"	"No"	"never"	"0 days"	"I did not smoke"	0	"40 to 99 days"	"11 or 12 years old"	"3 to 5 days"	"1 day"	"0 times"	"never"	"0 times"	"0 times"	"No"	0	0	"Not during the past 3 months"	NA	"No"	0	"2 or 3 times"	"0 times"	-1.54303349962092	-0.736949225348137	-0.982645668398055	-0.619434495895707	0.044764174576265	-0.811610403368268	-1.09678484636818	0.355520410977424	-1.07770134352261	-0.417587848241935	-0.524680031103033	-0.904730346845336	-0.593732909952238	-0.601262712649585	-0.628169316451447	-0.547869962242889	-0.609377217664477	0.0802802568719356	-0.28268983997817	-0.541969755678248	-0.614716014550516	-0.578623589953683	-0.101204791553117	-1.83651415173556
"233"	17	"Austria"	"Male"	19	"Urban"	"One"	"Yes"	"Once"	"One"	"Average"	-0.154988129722743	0.877127544177828	2.8	1.14285714285714	1	1.14285714285714	1.28571428571429	"6"	"5"	"Yes"	"never"	"0 days"	"I did not smoke"	0	"40 to 99 days"	"11 or 12 years old"	"3 to 5 days"	"1 day"	"0 times"	"never"	"0 times"	"0 times"	"Yes"	4	4	"2 people"	0	"Yes"	4	"1 time"	"0 times"	0.976362123535431	-0.238239733432295	-0.252861046172085	-0.0359584143615801	0.257922361650756	0.168949835463628	-0.894293291221107	-0.0861406568697816	1.4925607416047	-0.727502737511675	-0.500195448841752	-0.616620219087192	-0.224927454455635	2.56369019823553	2.58424085881924	-0.547869962242889	-0.609377217664477	0.0802802568719356	-0.28268983997817	-0.541969755678248	2.57396552852739	-0.578623589953683	-0.101204791553117	1.35216739134234
"234"	17	"Austria"	"Male"	17	"Suburban"	"One"	"Yes"	"Once"	"More than two"	"Quite well off"	-0.250098234075516	0.312126882960851	3.6	1.33333333333333	1.14285714285714	1.28571428571429	1.57142857142857	"2"	"5"	"No"	"never"	"0 days"	"I did not smoke"	0	"40 to 99 days"	"9 or 10 years old"	"3 to 5 days"	"1 day"	"1 or 2 times"	"8 years old or younger"	"1 or 2 times"	"0 times"	"No"	0	0	"Not during the past 3 months"	NA	NA	NA	"0 times"	"0 times"	1.20839627227826	-0.821551668610678	-0.81144435086435	-0.243800431443776	-0.695613498211548	-0.0376881104521353	-0.0751377709303147	-0.495965367480168	-0.667876334710347	-0.811844140885989	-0.708604361645309	-0.212761454050847	1.68035915493216	-0.601262712649585	-0.628169316451447	-0.547869962242889	-0.609377217664477	0.0802802568719356	-0.28268983997817	0.169584084841258	-0.614716014550516	-0.578623589953683	-0.101204791553117	-1.12496031121606
"235"	18	"Austria"	"Male"	17	"Suburban"	"Two or more"	"Yes"	"Once"	"More than two"	"Quite well off"	-0.293607479861009	0.0129603679009062	3.3	1.14285714285714	1	1.28571428571429	1.14285714285714	"4"	"5"	"Yes"	"never"	"0 days"	"I did not smoke"	0	"40 to 99 days"	"9 or 10 years old"	"3 to 5 days"	"1 day"	"0 times"	"never"	"0 times"	"0 times"	"No"	0	0	"Not during the past 3 months"	NA	"No"	0	"1 time"	"0 times"	-0.852358485501263	-0.237618483363418	-1.04090508854843	-0.58385738314888	0.03651831526743	-0.870318375722259	-1.16858445516347	-0.327768133977453	-0.277553508552948	-0.530257949187039	-0.474908088993157	-0.903165829192513	-0.598517974512825	-0.601262712649585	-0.628169316451447	-0.547869962242889	-0.609377217664477	0.0802802568719356	-0.28268983997817	-0.541969755678248	-0.614716014550516	-0.578623589953683	-0.101204791553117	-1.83651415173556
"236"	18	NA	"Female"	16	"Rural"	"Two or more"	"Yes"	"Once"	"More than two"	"Quite well off"	-1.87910119235085	-2.31745918434248	2.7	1.47619047619048	1.14285714285714	1.71428571428571	1.57142857142857	"5"	"Almost everybody"	"Yes"	"11 or 12 years old"	"0 days"	"I did not smoke"	0	"40 to 99 days"	"13 or 14 years old"	"3 to 5 days"	"1 day"	"0 times"	"never"	"0 times"	"0 times"	"Yes"	3	1	"1 person"	1	"Yes"	3	"0 times"	"0 times"	-1.50755672288882	-1.07044057111805	-0.982239140845997	-1.04657255553608	-0.125032893871783	-0.844045857159467	-1.2214236738363	-0.658183577823022	-1.6723460039951	-0.274485820678272	0.788837437334673	-0.362725738190048	0.50220574420676	0.189975515071693	0.978035771183899	-0.547869962242889	-0.609377217664477	0.0802802568719356	-0.28268983997817	-0.541969755678248	0.584005643127796	-0.578623589953683	-0.101204791553117	-0.637792494057252
"237"	21	NA	"Female"	16	"Rural"	"Two or more"	"Yes"	"Not at all"	"More than two"	"Quite well off"	-0.0222656141331653	0.929452056304924	3.2	1.38095238095238	1.14285714285714	1.42857142857143	1.57142857142857	"5"	"6"	"No"	"9 or 10 years old"	"0 days"	"I did not smoke"	0	"40 to 99 days"	"11 or 12 years old"	"3 to 5 days"	"1 day"	"0 times"	"never"	"0 times"	"0 times"	"No"	0	0	"Not during the past 3 months"	NA	"No"	0	"0 times"	"0 times"	0.960278567282685	-0.300150112593832	0.476445685170951	-0.586950419261769	1.38128266758649	-1.03792599017764	0.092145354151242	-0.472573217396284	-0.0525026621165305	-0.706687127794044	-0.198029508595335	-0.4152273992687	-0.470100494722268	-0.601262712649585	-0.628169316451447	-0.547869962242889	-0.609377217664477	0.0802802568719356	-0.28268983997817	-0.541969755678248	-0.614716014550516	-0.578623589953683	-0.101204791553117	-1.83651415173556
"238"	27	"Austria"	"Female"	16	"Urban"	"Two or more"	"Yes"	"More than twice"	"More than two"	"Very well off"	1.03541063473296	-0.242065660517855	2.8	1.35	1.28571428571429	1	1.71428571428571	"5"	"5"	"Yes"	"9 or 10 years old"	"0 days"	"I did not smoke"	0	"40 to 99 days"	"9 or 10 years old"	"3 to 5 days"	"1 day"	"0 times"	"never"	"0 times"	"0 times"	"No"	0	0	"Not during the past 3 months"	NA	"No"	0	"1 time"	"0 times"	-0.226355360255965	0.583544838700221	1.21030703445442	0.776479853054355	2.58470754501798	2.88536571409939	0.624058043171468	0.735731761249517	-0.20695708612106	-0.0680088182667621	-0.670531433342819	1.40904509242051	-0.670160860023724	-0.601262712649585	-0.628169316451447	-0.547869962242889	-0.609377217664477	0.0802802568719356	-0.28268983997817	-0.541969755678248	-0.614716014550516	-0.578623589953683	-0.101204791553117	-1.83651415173556
"239"	30	"Austria"	"Female"	16	"Small town"	"One"	"Yes"	"Twice"	"More than two"	"Quite well off"	0.75872546064661	-0.204268356591431	2.8	2	2.42857142857143	1.42857142857143	2.14285714285714	"5"	"5"	"Yes"	"never"	"0 days"	"I did not smoke"	0	"40 to 99 days"	"13 or 14 years old"	"3 to 5 days"	"1 day"	"3 to 9 times"	"9 or 10 years old"	"1 or 2 times"	"0 times"	"Yes"	2	1	"1 person"	0	"Yes"	2	"0 times"	"0 times"	-0.817083777394078	3.3012014503594	-1.13120929308062	-0.581967465917865	-0.257685352592045	0.102784546619029	-0.368122287686563	-0.628186302242455	0.874747649570636	0.160912576086697	-0.460646417495262	-0.144337567297406	-0.446013664183957	0.189975515071693	0.978035771183899	-0.547869962242889	-0.609377217664477	0.0802802568719356	-0.28268983997817	0.881137925360765	0.584005643127796	-0.578623589953683	-0.101204791553117	0.785315186981761
"240"	13	NA	"Female"	16	"Small town"	"Two or more"	"Yes"	"More than twice"	"More than two"	"Quite well off"	0.931445732205594	-0.610377223020396	2.6	1.66666666666667	1.42857142857143	1	2.57142857142857	"4"	"6"	"Yes"	"11 or 12 years old"	"3 to 5 days"	"1 cigarette per day"	0	"40 to 99 days"	"11 or 12 years old"	"3 to 5 days"	"1 day"	"1 or 2 times"	"9 or 10 years old"	"0 times"	"0 times"	"Yes"	3	4	"2 people"	0	"Yes"	4	"0 times"	"1 times"	-0.28849987191422	1.57658726953608	-0.77746025264604	-0.662779364334854	0.595872323203575	-0.628592803098779	-0.0986739107584966	-0.351888522520556	-0.64055549300373	-0.406694129710582	0.808952362057018	3.04229445576124	0.321832753603623	2.56369019823553	2.58424085881924	0.52911646720279	0.761289951813128	0.0802802568719356	-0.28268983997817	0.169584084841258	2.57396552852739	0.645203209507959	-0.101204791553117	3.28754803132349
